ORC005,20,611,19057
I5240,20,512,6300
I4435,20,853,24470
I4439,20,568,7957
I4595,20,750,7717
I2529,20,642,11831
I4627,20,866,24523
I4437,20,603,5076
I0070,20,552,19908
I9041,20,624,27386
I2651,20,563,7131
I2861,20,513,23587
I5118,20,501,23525
I2597,20,718,11255
I2932,20,540,7805
I5519,20,691,3861
I2605,20,548,20450
I3594,20,1584,8466
I0116,20,564,13504
I0407,20,1088,7207
I0015,20,515,11735
I0359,20,808,16249
